"item-value";"stat-multiple";"stat-type";"ProfileInternalColumnName";"ProfileSourceAttributeType";"ProfileSourceAttributeName";"ProfileInputName";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
"1";"false";"max_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"avg_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"median_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"0";"false";"non_unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"0";"false";"duplicate";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"2";"false";"count";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"0";"false";"count_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"2";"false";"count_not_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"distinct";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"0";"false";"unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"min";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"max";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"median";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"min_positive_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"min_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"max_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"avg_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"median_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"non_unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"duplicate";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"2";"false";"count";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"0";"false";"count_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"2";"false";"count_not_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"2";"false";"distinct";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"2";"false";"unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"Z021";"false";"min";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"Z049";"false";"max";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"Z049";"false";"median";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"4";"false";"min_positive_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"4";"false";"min_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"4";"false";"max_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"4";"false";"avg_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"4";"false";"median_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"0";"false";"non_unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"0";"false";"duplicate";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"male"
"1";"false";"count";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"27";"false";"min";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"27";"false";"max";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"27";"false";"median";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"27";"false";"sum";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"27";"false";"avg";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"std";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"var";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"Overland Spring";"false";"min";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"Overland Spring";"false";"max";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"Overland Spring";"false";"median";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"15";"false";"min_positive_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"15";"false";"min_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"15";"false";"max_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"15";"false";"avg_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"15";"false";"median_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"Male";"false";"min";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"Male";"false";"max";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"Male";"false";"median";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"min_positive_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"min_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"max_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"avg_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"median_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1944-08-05";"false";"min";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1944-08-05";"false";"max";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1944-08-05";"false";"median";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"min_positive_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"min_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"max_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"avg_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"median_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1944-08-06";"false";"min";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1944-08-06";"false";"max";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1944-08-06";"false";"median";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"min_positive_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"min_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"max_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"avg_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"10";"false";"median_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_nulls";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_not_nulls";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"distinct";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"unique";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;"false";"min";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;"false";"max";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;"false";"median";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"min_positive_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"min_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"max_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"avg_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"median_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"44 7700 900525";"false";"min";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"44 7700 900525";"false";"max";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"44 7700 900525";"false";"median";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"14";"false";"min_positive_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"14";"false";"min_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"14";"false";"max_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"14";"false";"avg_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"14";"false";"median_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"john.will.smith@gmail.com";"false";"min";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"john.will.smith@gmail.com";"false";"max";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"john.will.smith@gmail.com";"false";"median";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"25";"false";"min_positive_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"25";"false";"min_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"25";"false";"max_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"25";"false";"avg_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"25";"false";"median_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"min";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"max";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"median";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"min_positive_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"min_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"max_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"avg_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"median_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"min";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"max";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";"false";"median";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"min_positive_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"min_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"max_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"avg_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"median_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_not_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"distinct";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"min";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"max";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"median";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"min_positive_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"min_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"max_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"avg_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"median_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";"false";"count_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"count_not_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"distinct";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;"false";"min";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;"false";"max";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;"false";"median";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"min_positive_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"min_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"max_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"avg_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"median_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"non_unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"0";"false";"duplicate";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"2";"false";"count";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"0";"false";"count_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"count_not_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"distinct";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"31";"false";"min";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";"false";"max";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";"false";"median";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"77";"false";"sum";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"38.5";"false";"avg";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"7.5";"false";"std";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"56.25";"false";"var";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"0";"false";"non_unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"0";"false";"duplicate";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"count";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"0";"false";"count_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"count_not_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"distinct";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";"false";"min";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";"false";"max";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";"false";"median";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"14";"false";"min_positive_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"14";"false";"min_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"15";"false";"max_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"14.5";"false";"avg_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"14";"false";"median_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"0";"false";"non_unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"0";"false";"duplicate";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"count";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"0";"false";"count_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"2";"false";"count_not_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";"false";"distinct";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
